RR_FLAG,KHLX,KHZT,KHXB,CSRQ,XLBH,KHRQ,KHJB,KZ_KYZJ,KZ_ZQSZ,KZ_JJSZ,KZ_ZZC,KZ_YMZZC,KZ_FPS_KHSZ,KZ_TZZLX,KZ_YXZX,KZ_BNJYL,KZ_BNYJ,KZ_SYJYL,KZ_SYYJ,KZ_ZJJYSJ,KZ_01,KZ_PJZC_KHQ,KZ_YKJE_KHQ,KZ_ZJFL,KZ_ZZL,KZ_KHLY,KZ_KHJZ,KZ_KHHYD,KZ_KHNX,KZ_YJFL,KZ_ZCFL,KZ_YKFL,KZ_TZPHFL,KZ_KHFJ,KZ_KHNXFL,KZ_FXCSNL,KZ_PJZC_2,KZ_ZRZJ_2,KZ_ZCZJ_2,KZ_PJZC_6,KZ_YKJE_6,KZ_PJZC_BN,KZ_PJZC_SN,KZ_MRZQZE_6,KZ_MRQZZE_6,KZ_MRJJZE_6,KZ_YJ_6,KZ_JYL_6,KZ_MRZE_6,KZ_MRGPZE_6,KZ_YKL_6,KZ_SNYJ,KZ_ZRZJ_3,KZ_ZCZJ_3,KZ_ZRGP_3,KZ_ZCGP_3,KZ_QCZC_3,KZ_QMZC_3,KZ_YKL_3,KZ_BYJYL,KZ_BYYJ,KZ_FWFJ,KZ_KHSJLY,KZ_GTKHID,KZ_02,KZ_SJYJL_AG,KZ_PJZC_4,KZ_PJZC_1,KZ_YJ_12,KZ_JYYYKJE,KZ_BYYK,KZ_SYYK,KZ_BYYJ_A,KZ_SYYJ_A,KZ_BNYJ_A,KZ_BYJYL_A,KZ_SYJYL_A,KZ_BNJYL_A,KZ_SNJYL,KZ_DQBH,KZ_KHDJB,KZ_BZYJ,KZ_XEXMH,KZ_SFXXLS,KZ_SFYXLS,KZ_SFZCH,KZ_FWYJ,KZ_FWYJL,KZ_SFYXH,KZ_SFQY,KZ_ZZC_RMB,TRZKZJ,ZC3,JYJE3,YK6
1,1,0,2,58,3,8,21,401624.48,1316656.78,34223.18,1855183.88,2257753.14,10150,0,7010,16985885,806.07,2782000,188.71,20140409,2,2344284.86,-93612.04,16,16,2,0.2184,0,9,1,19,5,1,5,4,2,2240276.55,15296532.69,15110196,2171337.22,-148051.73,2344284.86,0,0,0,0,1827.78,34329195,1400316,1400316,-0.07,2557.25,18839883.32,18309351,0,0,0,1855183.88,-0.04,326530,21.7,2,0,10100011134,2,0.5,2274082.29,2052240.63,2589.08,-53359.65,57303.77,-110663.42,21.7,188.71,806.07,326530,2782000,16985885,63170210.73,100,2,0.001,1,0,0,1,0,0,1,0,3206063.84,1,1,0,0
0,1,0,2,49,3,7,23,20478.64,256416,64770.86,341665.5,336781.25,0,0,7010,0,0,0,0,20120709,2,340571.91,-6275.47,13,0,2,0.7692,0,8,1,16,5,1,4,4,2,339928.57,17.9,0,346766.22,-10522.94,340571.91,0,0,0,0,0,0,0,0,-0.03,0,17.9,0,0,0,0,341665.5,-0.02,0,0,2,0,10100012164,2,0.7,344347.76,337209.16,4.65,2200.59,4884.25,-2683.66,0,0,0,0,0,0,11755.84,100,2,0,1,0,0,1,0,0,1,0,662852.36,0,2,1,1
0,1,0,2,69,3,8,23,3636.02,0,200775.59,204411.61,200188.37,0,0,7010,0,0,0,0,0,2,211107.81,-12839.91,11,0,1,0.8582,0,9,1,16,4,1,6,4,4,210566.08,2.2,0,212460.26,-14575.86,211107.81,0,0,0,0,0,0,0,0,-0.07,0,3635.11,0,0,0,0,204411.61,-0.06,0,0,2,0,10100011107,2,0,211484.31,206260.81,0,-3379.77,4223.24,-7603.01,0,0,0,0,0,0,105971.77,100,2,0,1,0,0,1,0,0,1,0,405187.2,0,2,1,0
0,1,0,1,47,0,8,23,9954.31,256960.35,0,357020.52,346702.82,0,0,7010,130422,120.01,42530,40.43,20140325,2,331983.9,4440.83,12,1,1,0.9583,0,9,1,16,5,1,4,4,1,359208.76,108461.18,0,329383.23,-9170.25,331983.9,0,0,0,0,194.32,212048,54760,54760,-0.03,477.97,114461.18,87893.6,0,0,0,357020.52,0.01,0,0,2,0,10100011111,2,1.001,331359.31,360361.63,431.01,-43836.99,10317.7,-54154.69,0,40.43,120.01,0,42530,130422,730770.87,100,2,0.001,1,0,0,1,0,0,1,0,613980.87,0,1,0,0
0,1,0,1,50,4,6,22,27640.91,535265,0,562905.91,530855.91,0,0,7250,2067041.2,1037.19,51095,34.99,20140318,2,576175.33,-12835.58,13,10,2,0.6666,0,6,4,17,5,1,5,4,0,574570.96,69.27,0,570537.37,16511.69,576175.33,0,0,0,0,2690.34,5692828.2,1880806,1880806,0.03,19253.31,600228.48,600006,0,0,0,562905.91,-0.02,0,0,2,0,1.20E+11,2,0.8,574856.45,554635.64,12820.94,-6480.87,32050,-38530.87,0,34.99,1037.19,0,51095,2067041.2,26805854.93,1200,2,0.0011,1,0,0,1,0,0,1,0,1098170.91,0,1,0,0
0,1,0,2,54,6,7,22,1892.63,166948.5,0,168841.13,162954.47,10381,0,7250,1507400.1,2577.65,484450.1,829.37,20140409,2,168816.37,-9202.36,11,15,3,0.5249,0,7,2,15,5,1,5,4,2,168741.81,10004.78,0,163485.25,-6847.96,168816.37,0,0,0,0,4296.96,2501236.4,1272574.1,1272574.1,-0.04,8055.1,17004.78,10000,0,0,0,168841.13,-0.05,109232,185.79,2,0,1.20E+11,1,1.8,168383.73,166026.92,8091.6,1410.75,5886.66,-4475.91,185.79,829.37,2577.65,109232,484450.1,1507400.1,4446843.96,1200,2,0.0018,1,0,0,1,0,0,1,0,335789.63,0,1,0,1
0,1,0,1,86,0,8,23,3682.57,0,107340.52,111023.09,108004.18,0,0,7010,0,0,0,0,0,2,117319.93,-11603.81,11,0,1,0.8495,0,8,1,15,4,1,7,4,1,116098.49,2.86,0,119233.78,-14441.85,117319.93,0,0,0,0,0,0,0,0,-0.12,0,1544.24,0,0,0,0,111023.09,-0.1,0,0,2,0,10100011353,2,0,118126.16,112860.47,0,-3447.19,3018.91,-6466.1,0,0,0,0,0,0,770.7,100,2,0,1,0,0,1,0,0,1,0,218363.61,0,2,1,0
0,3,0,2,55,0,1,21,10000.6,624070,0,634070.6,0,0,0,7010,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11000006513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,2,70,5,8,23,509.16,373835.15,36363.61,611962.43,599566.81,0,0,7010,791047,387.26,94080,45.61,20140304,2,626832.08,-1381.38,11,2,1,1.6912,0,8,1,17,5,1,7,4,2,624773.79,7008.21,25000,609211.78,34960.59,626832.08,0,0,0,0,544.35,1103882,513292,513292,0.06,3061.3,18650.72,25000,0,0,0,611962.43,0,0,0,2,0,10100011537,2,0.6,622635.2,614971.5,1849.32,-1709.54,12395.62,-14105.16,0,45.61,387.26,0,94080,791047,28533516.92,100,2,6.00E-04,1,0,0,1,0,0,1,0,1022161.19,1,1,0,0
0,1,0,2,34,4,7,23,431.97,110397,0,110828.97,105095.97,0,0,7010,0,0,0,0,20131105,2,115697.19,-588,11,1,2,0.9615,0,8,1,15,4,1,3,4,4,120204.9,60007.86,60000,102697.2,-8046.58,115697.19,0,0,0,0,185.76,132916,119061,119061,-0.08,0,60007.86,60000,0,0,0,110828.97,-0.01,0,0,3,0,10100012325,2,1.51,114035.57,108064.85,341.07,735,5733,-4998,0,0,0,0,0,0,0,100,2,0,1,0,0,0,0,0,1,0,221225.97,1,1,1,1
0,1,0,0,74,0,8,23,419.37,599247.94,434220.7,1033888.01,1021489.13,0,0,7010,473965.52,2369.82,0,0,20140110,2,1018798.01,-16161.94,11,0,1,0.8933,0,9,1,18,5,1,7,4,1,1027602.65,230.35,0,1027213.37,-11342.34,1018798.01,0,0,0,0,2369.82,473965.52,0,0,-0.01,0,859582.97,861722.44,0,0,0,1033888.01,-0.02,0,0,2,0,10100010302,2,1.51,1023009.02,1023793.59,2369.82,12000.68,12398.88,-398.2,0,0,0,0,0,0,801973.42,100,2,0,1,0,0,1,0,0,1,0,2067356.65,0,1,1,1
0,1,0,2,75,0,8,23,6.62,0,257041.48,257048.1,256551.01,0,0,7010,0,0,0,0,0,2,254671.02,4952.51,11,0,2,1.1232,0,9,1,16,4,1,7,4,1,255939.47,0.01,0,254239.64,1415.8,254671.02,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,257048.1,0.02,0,0,2,0,10100010326,2,0,254009.69,256430.67,0,849.08,497.09,351.99,0,0,0,0,0,0,11278.83,100,2,0,1,0,0,1,0,0,1,0,514089.58,0,2,1,1
0,1,0,2,59,0,8,23,66.61,0,519248.78,519315.39,514170.03,0,0,7010,0,0,0,0,0,2,517322.49,4924.45,11,0,1,1.1274,0,8,1,17,4,1,5,4,1,518219.49,0.06,0,515541.48,8406.97,517322.49,0,0,0,0,0,0,0,0,0.02,0,0.06,0,0,0,0,519315.39,0.01,0,0,2,0,10100011334,2,0,516496.8,516594.48,0,3086.41,5145.36,-2058.95,0,0,0,0,0,0,16731.13,100,2,0,1,0,0,1,0,0,1,0,1038564.17,0,2,1,1
0,1,0,2,65,0,8,23,180.22,56642.23,255031.88,311854.33,307674.55,0,0,7010,0,0,0,0,20110621,1,310750.12,3352.21,11,0,2,1.506,0,8,1,16,4,1,6,4,2,312654.54,0.16,0,311385.64,-2791.6,310750.12,0,0,0,0,0,0,0,0,-0.01,0,0.16,0,0,0,0,311854.33,0.01,0,0,2,0,10100011338,2,0,310581.62,310476.98,0,-803.88,4179.78,-4983.66,0,0,0,0,0,0,119264.96,100,2,0,1,0,0,1,0,0,1,0,623528.44,0,2,1,0
0,1,0,1,77,0,8,23,33456.88,3389.34,278805,315651.22,530680.54,0,0,7010,109913.19,155.25,0,0,20140213,2,533650.33,7414.56,13,1,2,1.0552,0,9,1,17,4,1,7,4,1,533053.37,7.08,232905.59,541412.05,14564.98,533650.33,0,0,0,0,1437.61,306385.35,0,0,0.03,0,3049.25,232905.59,0,0,0,315651.22,0.01,0,0,2,0,10100010389,2,1.51,538143.87,518748.04,1437.61,13700.62,17876.27,-4175.65,0,0,155.25,0,0,109913.19,0,100,2,0,1,0,0,1,0,0,1,0,597845.56,1,1,1,1
0,1,0,1,47,3,8,22,544.74,240676,0,595252.9,582861.97,354000,0,7010,22103226,533.31,7349088,78.91,20140409,2,597178.17,3531.18,11,61,2,0.6024,0,8,1,17,5,2,4,4,5,598641.96,14266754.78,14284143.02,548129.12,2441.87,597178.17,0,0,0,827980,1045.32,33343217,848117,20137,0,2231.04,21289291.08,21306213.24,0,0,0,595252.9,0.01,2277970,132.69,2,0,10100011422,1,0.5,595597.81,591449.94,1599.26,-231.11,12201.01,-12432.12,132.69,78.91,533.31,2277970,7349088,22103226,24409742.96,100,2,5.00E-04,1,0,0,1,0,0,1,0,835928.9,1,1,0,0
1,1,0,2,44,2,8,23,41672.12,2136881,0,2178553.12,2079464.24,0,0,7010,1271644,475.71,479550,100.61,20140401,2,2133070.84,-135385.11,13,9,1,0.8351,0,8,3,19,3,1,4,4,5,2110715.01,300159.24,300009,2234979.12,-309094.57,2133070.84,0,0,0,0,2437.93,19339955,2251780,2251780,-0.14,13440.12,500439.24,300009,0,0,0,2178553.12,-0.06,58520,12.32,2,0,10100011274,1,0.3,2170736.32,2083414.85,9798.69,100051.85,99088.88,962.97,12.32,100.61,475.71,58520,479550,1271644,71201434.53,100,2,6.00E-04,1,0,0,1,0,0,1,0,4315434.12,1,1,0,1
0,1,0,1,36,0,8,23,1.85,0,841591.71,841593.56,811560.57,0,0,7010,0,0,0,0,20110420,2,874685.55,-52796.16,11,0,1,0.978,0,8,1,17,3,1,3,4,1,866754.89,0,0,885924.97,-61473.13,874685.55,0,0,0,0,0,0,0,0,-0.07,0,0,0,0,0,0,841593.56,-0.06,0,0,2,0,10100011279,2,0,878584.43,842709.06,0,-15648.28,30032.99,-45681.27,0,0,0,0,0,0,1542.68,100,2,0,1,0,0,1,0,0,1,0,1683185.27,0,0,1,0
0,1,0,2,37,3,8,23,0.37,17785.56,361959.22,379745.15,369448.3,0,0,7010,0,0,0,0,20100831,2,392287.85,-21990.39,11,0,2,0.8899,0,8,1,16,4,1,3,4,2,390395.37,0,0,397950.02,-32867.31,392287.85,0,0,0,0,0,0,0,0,-0.08,0,0,0,0,0,0,379745.15,-0.06,0,0,2,0,10100011292,2,1.51,394764.5,382172.09,0,-5156.14,10296.85,-15452.99,0,0,0,0,0,0,1059144.82,100,2,0,1,0,0,1,0,0,1,0,759489.93,0,0,1,0
0,1,0,2,51,0,8,23,0.2,43858.98,171155.38,215014.56,205753.41,0,0,7010,0,0,0,0,0,2,215207.92,-5933.9,11,0,2,0.9018,0,9,1,16,4,1,5,4,1,214300.31,0,0,219513.28,-11285.34,215207.92,0,0,0,0,0,0,0,0,-0.05,0,0,0,0,0,0,215014.56,-0.03,0,0,2,0,10100010312,2,0,217071.84,209951.54,0,3514.09,9261.15,-5747.06,0,0,0,0,0,0,419.38,100,2,0,1,0,0,1,0,0,1,0,430028.92,0,0,1,1
0,1,0,0,35,0,8,0,30155.15,75503.46,0,105658.61,102073.93,9330,0,7010,441252,626.78,59892,85.06,20140409,1,102071.38,9450.66,13,10,2,1.2275,0,8,1,15,4,1,3,4,0,106778,6.12,0,96213.75,13765.39,102071.38,0,0,0,0,1423.77,1002337,500187,500187,0.14,2180.17,16006.12,13510.2,0,0,0,105658.61,0.09,29592,42.05,3,0,10100011488,1,1.51,99575.46,103726.47,2673.51,-6283.3,3584.68,-9867.98,42.05,85.06,626.78,29592,59892,441252,1441248.83,100,0,0.0015,1,0,0,1,0,0,1,0,181162.07,0,1,0,0
0,1,0,1,62,6,6,23,221.86,116889,0,117110.86,114932.86,0,0,7250,0,0,0,0,20131022,2,110972.48,3029,11,0,2,0.9262,0,6,2,15,5,1,6,4,4,114218.96,0.19,0,114607.88,-12861.06,110972.48,0,0,0,0,4.98,240,240,240,-0.11,4502.17,0.19,0,0,0,0,117110.86,0.03,0,0,2,0,1.20E+11,2,1.8,112006.13,114504.81,1701.72,5628,2178,3450,0,0,0,0,0,0,2433274.74,1200,2,0.0018,1,0,0,1,0,0,1,0,233999.86,0,2,1,1
0,1,0,2,56,4,6,23,543.89,390559,0,391102.89,378426.89,11175,0,7250,879103.21,618.91,347477.9,241.01,20140409,2,365161.26,3323.98,11,6,2,0.6353,0,6,1,16,5,1,5,4,0,377720.28,6.02,0,358801.42,6596.63,365161.26,0,0,0,0,1745.91,2257169.83,1148346.62,1148346.62,0.02,4848.74,48006.02,0,0,0,0,391102.89,0.01,79143,56.53,2,0,1.20E+11,2,0.8,361235.46,374015.59,3766.7,15504.77,12676,2828.77,56.53,241.01,618.91,79143,347477.9,879103.21,5520168.19,1200,2,9.00E-04,1,0,0,1,0,0,1,0,781661.89,0,2,0,1
0,1,0,2,62,0,8,23,1277.05,116861,126613.01,244751.06,237174.33,0,0,7010,0,0,0,0,20130624,2,250108.71,-27820.02,11,0,2,0.5989,0,8,1,16,5,1,6,4,2,246752.53,1.12,0,268846.07,-55423.67,250108.71,0,0,0,0,0,0,0,0,-0.21,123.98,1.12,0,0,0,0,244751.06,-0.11,0,0,2,0,10100011506,2,1.51,258545.31,240259.96,57.64,1479.24,7576.73,-6097.49,0,0,0,0,0,0,379327.47,100,2,0,1,0,0,1,0,0,1,0,488225.07,0,2,1,1
0,1,0,2,30,4,6,23,41942.8,161153.46,0,203096.26,200121.58,0,0,7250,82885.15,26.31,26850.98,8.6,20140401,2,204549.9,-8107.33,13,1,2,1.3684,0,6,1,16,5,1,3,4,0,204407.79,0.1,0,201335.23,18269.24,204549.9,0,0,0,0,91.13,273589.76,0,0,0.09,466.11,0.1,0,0,0,0,203096.26,-0.04,14607.06,5.1,2,0,1.20E+11,2,0,205449.77,203352.66,98.47,1946.91,2974.69,-1027.78,0,0,0,0,0,0,740484.19,1200,2,0,1,0,0,1,0,0,1,0,0,0,2,0,1
1,1,0,2,42,7,6,21,6.75,14148.8,0,694349.48,693999.68,0,0,7250,0,0,0,0,20130401,2,690293.03,16962.98,11,0,2,0.6454,0,6,1,17,5,1,4,4,2,693983.48,4.99,4770,663574.48,23041.25,690293.03,0,0,0,0,0,0,0,0,0.03,2013.52,4.99,6770,0,0,0,694349.48,0.02,0,0,3,0,1.20E+11,2,1.8,706117.97,694530.16,49.49,-2.6,349.8,-352.4,0,0,0,0,0,0,7772948.65,1200,2,0,1,0,0,1,0,0,1,0,708498.28,1,1,1,0
0,1,0,2,67,0,7,23,13.72,0,103425.32,103439.04,99771.59,0,0,7010,0,0,0,0,0,2,106473.61,-8018.64,11,0,2,0.8809,0,8,1,15,4,1,6,4,1,105110.04,0.01,0,108907.11,-10041.27,106473.61,0,0,0,0,0,0,0,0,-0.09,0,0.01,0,0,0,0,103439.04,-0.08,0,0,3,0,10100012172,2,0,107628.55,102603.21,0,151.71,3667.45,-3515.74,0,0,0,0,0,0,4162.05,100,2,0,1,0,0,1,0,0,1,0,206864.36,0,2,1,1
1,1,0,2,67,4,8,21,26018.61,543059.93,72202.17,741316.75,772732.11,1.00E+05,0,7010,1053443.2,51.57,495443.2,33.77,20140409,2,853711.64,86396.41,13,2,2,0.6127,0,8,1,17,5,1,6,4,4,833575.82,1155037.06,1262612.26,909192.39,67539.59,853711.64,0,0,0,0,100.97,1935443.2,0,0,0.07,631.42,1413114.92,1520625.16,0,0,0,741316.75,0.1,1.00E+05,3,2,0,10100011411,2,0.3,909967.97,739361.8,165.92,130766.79,23404.6,107362.19,3,33.77,51.57,1.00E+05,495443.2,1053443.2,6578257.74,100,2,5.00E-04,1,0,0,1,0,0,1,0,1356578.85,1,1,0,1
0,1,0,1,56,6,6,23,46385.33,148490,0,194875.33,189275.33,0,0,7250,0,0,0,0,20131122,2,192775.71,12648,13,1,2,1.2922,0,6,1,15,2,1,5,4,1,199036.31,40.55,0,189316.31,6411.57,192775.71,0,0,0,0,241.17,141818,141818,141818,0.03,705.31,40.55,0,0,0,0,194875.33,0.07,0,0,3,0,1.20E+11,2,1.8,189887.02,198812.32,668.8,-4952,5600,-10552,0,0,0,0,0,0,391838,1200,2,0,1,0,0,1,0,0,1,0,343365.33,0,2,1,0
0,1,0,1,51,4,6,23,83.07,130761,0,130844.07,126576.07,0,0,7250,250144,227.71,50454,45.92,20140306,2,118752.86,7233.98,11,2,2,0.9472,0,6,1,15,4,1,5,4,0,125722.01,7019.32,280,115134.95,673.98,118752.86,0,0,0,0,227.71,250144,147364,147364,0.01,395.21,17019.32,280,0,0,0,130844.07,0.06,0,0,3,0,1.20E+11,1,0,116272.54,127133.62,488.06,2816.55,4268,-1451.45,0,0,0,0,0,0,391883.85,1200,2,0.001,1,0,0,1,0,0,1,0,261605.07,1,1,0,1
0,1,0,2,51,5,8,23,29.26,162715.72,114204.48,276949.46,267781.11,0,0,7010,13700,5.28,0,0,20140214,2,285629.38,-6070.43,11,0,1,0.9287,0,9,1,16,4,1,5,4,2,280908.67,15002.23,32600,294243.26,-16030.18,285629.38,0,0,0,0,56.2,109400,48420,48420,-0.05,128.97,16043.43,32600,0,0,0,276949.46,-0.02,0,0,2,0,10100011034,2,0.5,288404.95,274049.5,84.51,-650.43,9168.35,-9818.78,0,0,5.28,0,0,13700,202598.84,100,2,0.0014,1,0,0,1,0,0,1,0,553869.66,1,1,1,0
0,1,0,1,61,0,8,23,461587.8,0,461587.8,461587.8,461587.8,0,0,7010,0,0,0,0,20131017,2,460061.81,2467.09,16,1,2,0.0116,0,9,3,16,4,1,6,4,2,460609.1,462991.2,461587.8,452232.13,16093.54,460061.81,0,0,0,0,3299.86,659974.58,0,0,0.04,9210.97,2292012.95,2290609.55,0,0,0,461587.8,0.01,0,0,2,0,10100011045,2,1.51,458930.4,460860.78,7441.29,0,0,0,0,0,0,0,0,0,3436317.49,100,2,0,1,0,0,1,0,0,1,0,923175.6,1,1,1,2
0,1,0,2,58,3,8,23,15971.72,76242,221659.28,313873,304117.33,15655.88,0,7010,770844.38,544.17,108596.5,74.39,20140409,2,318122.84,-4453.41,12,3,1,0.7801,0,9,1,16,4,1,5,4,2,320019.12,11.44,0,317081.87,-6410.72,318122.84,0,0,0,0,749.31,1064962.38,523985,523985,-0.02,511.66,38.33,0,0,0,0,313873,-0.01,76475.88,52.39,2,0,10100011050,2,0.8,317865.46,314306.98,944.34,-1588.65,9755.67,-11344.32,52.39,74.39,544.17,76475.88,108596.5,770844.38,765202.32,100,2,8.00E-04,1,0,0,1,0,0,1,0,611774.28,0,2,0,0
0,1,0,1,75,0,8,23,14.7,0,45909.24,148335.22,145962.66,0,0,7010,221840.8,867.45,82985.99,279.59,20140304,2,141729.18,4461.95,11,2,2,1.0144,0,9,1,15,4,1,7,4,1,143048.85,82713.95,83265.58,142900.82,2176.9,141729.18,0,0,0,0,867.45,221840.8,0,0,0.02,0,143694.21,143233.43,0,0,0,148335.22,0.03,0,0,2,0,10100010349,2,0,142037.48,143126.37,867.45,2908.98,2372.56,536.42,0,0,0,0,0,0,11287.07,100,2,0,1,0,0,1,0,0,1,0,194244.46,1,1,0,1
1,1,0,1,31,3,8,21,762.7,669319,0,670081.7,638890.47,0,0,7010,1054524,315.88,88618,27.51,20140401,2,539157.02,-2577.47,11,7,2,0.0039,0,8,2,17,5,1,3,4,3,619439.04,300112.52,0,797570.58,-2423080.56,539157.02,0,0,0,0,1717.96,5748217.59,3834864.5,3834864.5,-3.04,8184.76,300112.52,0,0,0,0,670081.7,0,163466,50.74,3,0,10100011550,2,0.4,525286.43,662883.26,6385.54,-8222.5,31191.23,-39413.73,50.74,27.51,315.88,163466,88618,1054524,26034667.31,100,2,4.00E-04,1,0,0,1,0,0,1,0,1339400.7,0,2,1,0
0,1,0,2,35,0,7,33,153050.12,95940,0,248990.12,242810.12,0,0,7010,392453,301.06,0,0,20140224,2,180121.85,-1774.14,15,4,2,0.9956,0,8,1,16,4,1,3,4,5,240075.42,250732.89,0,92252.31,-1774.14,180121.85,0,0,0,0,301.06,392453,144913,144913,-0.02,0,450732.89,200030,0,0,0,248990.12,-0.01,0,0,3,0,10100013540,1,1.51,134059.86,245049.93,301.06,5730,6180,-450,0,0,301.06,0,0,392453,0,100,1,0.0028,1,0,0,0,0,0,1,0,344930.12,0,1,1,1
0,1,0,1,63,5,8,23,1628.68,77259.8,59430.29,138318.77,137370.67,0,0,7010,109105.71,154.11,0,0,20140213,2,180792.82,9844.29,11,3,2,0.8407,0,8,1,15,3,1,6,4,2,149375.65,1628.1,108989,241271.26,-36580.02,180792.82,0,0,0,0,1187.66,679115.71,0,0,-0.15,1373.49,1628.1,180989,0,0,0,138318.77,0.05,0,0,2,0,10100011645,2,1.51,213503.09,135949.84,1826.18,1536.87,948.1,588.77,0,0,154.11,0,0,109105.71,4543147.66,100,2,0.0015,1,0,0,1,0,0,1,0,275008.86,1,1,1,1
0,1,0,1,45,7,8,22,375.76,104014.52,0,210455.31,210535.76,0,0,7010,1972000,131.85,727000,34.9,20140404,2,210207.17,-429.78,11,19,2,0.8939,0,8,2,16,5,1,4,4,2,210421.4,1558088.54,1457081.9,206457.35,5231.42,210207.17,0,4511.76,0,0,564.93,3938048.02,288321.18,283809.42,0.03,4216.23,2072721.1,1972133.25,0,0,0,210455.31,0,106000,5.1,2,0,10100011647,1,0.7,209676.33,210498.7,1783.86,-484.88,-140.18,-344.7,5.1,34.9,131.85,106000,727000,1972000,13535539.97,100,2,7.00E-04,1,0,0,1,0,0,1,0,314469.83,1,1,0,0
1,1,0,1,43,4,5,21,444.06,272942,0,273386.06,265360.06,0,0,7250,264982,104.42,67336,26.6,20140327,2,257009.29,1323.58,11,3,2,0.6265,0,6,1,16,5,1,4,4,2,261381.98,42001.39,8800,260753.05,-22107.72,257009.29,0,0,0,0,300.58,766503,390488,390488,-0.08,861.38,42001.39,34000,0,0,0,273386.06,0.01,0,0,2,0,1.20E+11,1,0.5,260689,260079.21,676.72,-685.47,8026,-8711.47,0,26.6,104.42,0,67336,264982,1717069.37,1200,2,5.00E-04,1,0,0,1,0,0,1,0,546328.06,1,1,0,0
1,1,0,2,41,2,7,21,900053.51,1033050,0,1933103.51,1891003.51,0,0,7010,15193703.69,601.73,8409386.49,240.07,20140331,2,1920897.77,-70005.18,17,14,2,0.9753,0,8,1,18,5,1,4,4,2,1919202,13702980.85,13000130,1421818.42,-64460.89,1920897.77,0,0,0,0,1867.76,19966252.69,1964908.2,1964908.2,-0.05,0,14903605.29,14100169,0,0,0,1933103.51,-0.04,0,0,3,0,10100013704,2,0.5,1798181.21,1904355.24,3749.8,22826.76,42100,-19273.24,0,240.07,601.73,0,8409386.49,15193703.69,0,100,2,0,1,0,0,1,0,0,1,0,2966153.51,1,1,0,1
0,1,0,1,77,0,8,23,118.57,0,232516.66,232635.23,223609.71,0,0,7010,0,0,0,0,0,2,232594.58,1562.96,11,0,1,0.8858,0,9,1,16,3,1,7,4,1,233535.21,0.1,0,232321.36,-594.32,232594.58,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,232635.23,0.01,0,0,2,0,10100010386,2,0,232472.89,230172.33,0,4766.22,9025.52,-4259.3,0,0,0,0,0,0,0,100,2,0,1,0,0,1,0,0,1,0,465151.89,0,2,1,1
0,1,0,2,44,3,6,23,8689.43,894321.21,115646,1018656.64,994087.68,0,0,7250,0,0,0,0,20131015,2,983074.55,-19517.59,12,0,2,0.8764,0,7,1,17,5,1,4,4,4,984444,6.93,0,1057464.71,-84301.84,983074.55,0,0,0,0,6.54,166000,0,0,-0.08,114.71,1854.11,0,0,0,0,1018656.64,-0.02,0,0,2,0,1.20E+11,2,0.8,1002371.63,990776.99,104.27,61148.75,24568.96,36579.79,0,0,0,0,0,0,805497.15,1200,2,0.0012,1,0,0,1,0,0,1,1,2028623.85,0,2,1,1
0,1,0,2,44,0,7,23,4358.04,68415,195798.07,268571.11,255713.6,0,0,7010,0,0,0,0,0,2,263007.74,12525.44,11,0,2,0.9859,0,8,1,16,3,1,4,4,1,266291.87,3.81,0,260868.32,7465.65,263007.74,0,0,0,0,0,0,0,0,0.03,0,3.81,0,0,0,0,268571.11,0.05,0,0,2,0,10100012647,2,0,261092.06,264759.23,0,9683.8,12857.51,-3173.71,0,0,0,0,0,0,3632.78,100,2,0,1,0,0,1,0,0,1,0,532784.18,0,2,1,1
0,1,0,0,34,0,7,23,3695.7,331500,0,335195.7,335195.7,0,0,7010,413160.89,1121.36,0,0,20140226,2,341290.27,76930.03,11,2,2,0.8823,0,8,3,16,5,1,3,4,0,345595.67,9.21,74000,336383.69,71345.29,341290.27,0,0,0,0,2113.97,781096.89,335367,335367,0.21,8760.87,9.21,74000,0,0,0,335195.7,0.23,0,0,2,0,10100012648,2,0,339751.73,335746.82,8708.76,7750,0,7750,0,0,0,0,0,0,3128183.88,100,2,0.0028,1,0,0,1,0,0,1,0,666695.7,1,1,1,1
0,1,0,2,73,0,8,23,19877.83,81821.77,150045.74,251745.34,244775.93,0,0,7010,0,0,0,0,20101112,2,250095.33,-3051.44,12,0,1,0.8306,0,8,1,16,4,1,7,4,1,250686.17,1400.06,0,254061.71,-11450.33,250095.33,0,0,0,0,0,0,0,0,-0.05,0,1400.06,0,0,0,0,251745.34,-0.01,0,0,2,0,10100011682,2,1.51,251758.44,247643.36,0,2522.08,6969.41,-4447.33,0,0,0,0,0,0,1860.3,100,2,0.0015,1,0,0,1,0,0,1,0,483612.85,0,2,1,1
